subj,targ,targ_cond,targ_ord,targ_pos,f1,f1_cond,f1_ord,f1_pos,f2,f2_cond,f2_ord,f2_pos,targ_f1,targ_f2,f1_f2
24,0,'Expected',116,1,1,'Expected',163,2,1,'Unexpected',223,3,-47,-107,-60
24,1,'Expected',164,3,0,'Expected',118,1,1,'Unexpected',132,2,46,32,-14
24,1,'Unexpected',138,2,0,'Expected',120,1,1,'Unexpected',154,3,18,-16,-34
24,1,'Unexpected',122,1,0,'Unexpected',165,2,1,'Expected',225,3,-43,-103,-60
24,1,'Expected',194,3,0,'Expected',123,1,0,'Expected',144,2,71,50,-21
24,1,'Expected',227,3,0,'Expected',125,1,1,'Expected',206,2,102,21,-81
24,1,'Expected',231,3,1,'Expected',160,2,1,'Expected',150,1,71,81,10
25,1,'Expected',1,1,0,'Unexpected',169,2,0,'Expected',230,3,-168,-229,-61
25,1,'Unexpected',38,2,1,'Unexpected',152,3,0,'Unexpected',2,1,-114,36,150
25,1,'Expected',61,3,1,'Expected',3,1,1,'Expected',12,2,58,49,-9
25,0,'Unexpected',32,2,0,'Unexpected',4,1,1,'Unexpected',54,3,28,-22,-50
25,0,'Unexpected',5,1,0,'Expected',55,2,1,'Expected',222,3,-50,-217,-167
25,1,'Unexpected',6,1,0,'Expected',24,2,0,'Expected',159,3,-18,-153,-135
25,0,'Expected',28,2,1,'Expected',52,3,0,'Unexpected',7,1,-24,21,45
25,1,'Expected',16,2,1,'Expected',40,3,1,'Expected',8,1,-24,8,32
25,1,'Expected',93,3,0,'Expected',9,1,1,'Expected',72,2,84,21,-63
25,1,'Expected',30,2,1,'Expected',31,3,1,'Unexpected',10,1,-1,20,21
25,1,'Expected',39,2,0,'Unexpected',71,3,1,'Expected',11,1,-32,28,60
25,1,'Expected',13,1,1,'Expected',187,2,1,'Expected',232,3,-174,-219,-45
25,0,'Unexpected',94,2,1,'Expected',14,1,1,'Expected',127,3,80,-33,-113
25,1,'Unexpected',15,1,1,'Unexpected',47,2,1,'Expected',155,3,-32,-140,-108
25,0,'Expected',144,2,1,'Unexpected',17,1,0,'Expected',205,3,127,-61,-188
25,1,'Expected',18,1,1,'Expected',154,3,1,'Unexpected',146,2,-136,-128,8
25,1,'Unexpected',220,3,0,'Unexpected',19,1,1,'Expected',210,2,201,10,-191
25,1,'Unexpected',20,1,1,'Unexpected',122,2,1,'Expected',130,3,-102,-110,-8
25,1,'Expected',21,1,1,'Expected',182,3,1,'Unexpected',34,2,-161,-13,148
25,1,'Unexpected',22,1,1,'Expected',209,3,1,'Unexpected',170,2,-187,-148,39
25,1,'Unexpected',113,2,1,'Expected',174,3,1,'Unexpected',23,1,-61,90,151
25,1,'Unexpected',65,2,0,'Expected',25,1,1,'Unexpected',132,3,40,-67,-107
25,0,'Unexpected',214,3,0,'Expected',105,2,1,'Expected',26,1,109,188,79
25,1,'Expected',233,3,0,'Expected',176,2,0,'Expected',27,1,57,206,149
25,1,'Expected',29,1,1,'Expected',213,3,1,'Expected',181,2,-184,-152,32
25,1,'Expected',208,3,1,'Expected',33,1,1,'Expected',41,2,175,167,-8
25,1,'Expected',35,1,0,'Expected',184,3,1,'Expected',111,2,-149,-76,73
25,1,'Expected',67,2,1,'Expected',36,1,1,'Expected',121,3,31,-54,-85
25,0,'Unexpected',37,1,1,'Expected',227,3,1,'Expected',206,2,-190,-169,21
25,1,'Expected',112,2,1,'Expected',200,3,0,'Expected',42,1,-88,70,158
25,0,'Expected',165,3,0,'Unexpected',126,2,1,'Unexpected',43,1,39,122,83
25,1,'Expected',168,3,1,'Expected',75,2,1,'Unexpected',44,1,93,124,31
25,0,'Expected',185,3,0,'Expected',141,2,1,'Unexpected',45,1,44,140,96
25,1,'Expected',100,2,1,'Unexpected',46,1,1,'Expected',193,3,54,-93,-147
25,1,'Unexpected',66,3,0,'Unexpected',56,2,1,'Expected',48,1,10,18,8
25,1,'Expected',49,1,0,'Expected',231,3,1,'Expected',202,2,-182,-153,29
25,1,'Expected',217,3,1,'Expected',50,1,1,'Unexpected',207,2,167,10,-157
25,1,'Unexpected',194,3,1,'Unexpected',183,2,1,'Unexpected',51,1,11,143,132
25,1,'Expected',190,3,0,'Expected',53,1,1,'Expected',87,2,137,103,-34
25,1,'Expected',161,3,1,'Unexpected',57,1,1,'Unexpected',69,2,104,92,-12
25,1,'Expected',58,1,1,'Expected',103,3,1,'Expected',92,2,-45,-34,11
25,1,'Unexpected',59,1,1,'Expected',76,2,0,'Unexpected',211,3,-17,-152,-135
25,1,'Expected',204,3,0,'Unexpected',83,2,1,'Expected',60,1,121,144,23
25,1,'Expected',80,2,1,'Expected',62,1,1,'Expected',166,3,18,-86,-104
25,1,'Expected',192,3,0,'Unexpected',99,2,1,'Unexpected',63,1,93,129,36
25,0,'Expected',149,3,1,'Expected',64,1,0,'Expected',95,2,85,54,-31
25,1,'Expected',212,3,0,'Unexpected',164,2,1,'Expected',68,1,48,144,96
25,1,'Expected',70,1,0,'Expected',218,2,1,'Expected',224,3,-148,-154,-6
25,1,'Expected',189,3,1,'Unexpected',73,1,1,'Expected',110,2,116,79,-37
25,0,'Unexpected',134,2,1,'Expected',74,1,1,'Expected',191,3,60,-57,-117
25,0,'Expected',77,1,0,'Expected',158,2,1,'Unexpected',203,3,-81,-126,-45
25,0,'Unexpected',78,1,1,'Unexpected',201,3,0,'Unexpected',167,2,-123,-89,34
25,1,'Expected',197,2,0,'Expected',79,1,1,'Expected',226,3,118,-29,-147
25,0,'Unexpected',234,3,1,'Expected',81,1,0,'Expected',196,2,153,38,-115
25,1,'Expected',223,3,1,'Expected',82,1,1,'Unexpected',145,2,141,78,-63
25,0,'Unexpected',160,2,0,'Unexpected',84,1,1,'Expected',221,3,76,-61,-137
25,0,'Unexpected',85,1,1,'Unexpected',153,3,1,'Expected',97,2,-68,-12,56
25,1,'Unexpected',215,2,1,'Unexpected',229,3,1,'Expected',86,1,-14,129,143
25,0,'Expected',219,2,0,'Expected',88,1,1,'Expected',228,3,131,-9,-140
25,0,'Expected',96,2,1,'Expected',138,3,1,'Expected',89,1,-42,7,49
25,0,'Expected',120,3,1,'Expected',104,2,1,'Expected',90,1,16,30,14
25,1,'Expected',177,3,1,'Unexpected',91,1,1,'Unexpected',137,2,86,40,-46
25,1,'Expected',188,3,0,'Expected',109,2,1,'Expected',98,1,79,90,11
25,1,'Unexpected',135,2,1,'Expected',151,3,1,'Expected',101,1,-16,34,50
25,0,'Expected',102,1,1,'Unexpected',108,2,1,'Expected',125,3,-6,-23,-17
25,1,'Unexpected',139,2,0,'Expected',178,3,1,'Expected',106,1,-39,33,72
25,1,'Expected',175,3,1,'Unexpected',107,1,1,'Expected',162,2,68,13,-55
25,1,'Expected',123,2,0,'Expected',143,3,0,'Expected',114,1,-20,9,29
25,1,'Unexpected',115,1,1,'Expected',180,3,1,'Expected',150,2,-65,-35,30
25,0,'Unexpected',199,2,0,'Expected',216,3,1,'Unexpected',116,1,-17,83,100
25,1,'Expected',129,2,1,'Unexpected',117,1,1,'Unexpected',147,3,12,-18,-30
25,1,'Expected',118,1,1,'Expected',173,3,1,'Expected',148,2,-55,-30,25
25,1,'Expected',119,1,1,'Expected',133,2,1,'Expected',225,3,-14,-106,-92
25,1,'Expected',163,3,1,'Expected',157,2,0,'Expected',124,1,6,39,33
25,1,'Expected',128,1,1,'Unexpected',179,3,1,'Expected',136,2,-51,-8,43
25,1,'Expected',131,1,0,'Unexpected',156,2,1,'Unexpected',172,3,-25,-41,-16
25,1,'Expected',140,1,1,'Expected',198,3,1,'Expected',186,2,-58,-46,12
25,1,'Expected',171,2,1,'Expected',142,1,1,'Unexpected',195,3,29,-24,-53
26,1,'Expected',55,3,0,'Expected',1,1,1,'Expected',11,2,54,44,-10
26,0,'Expected',162,3,1,'Expected',2,1,0,'Expected',152,2,160,10,-150
26,1,'Expected',3,1,1,'Expected',24,3,1,'Expected',15,2,-21,-12,9
26,1,'Expected',151,3,1,'Unexpected',36,2,1,'Unexpected',4,1,115,147,32
26,1,'Expected',5,1,1,'Expected',68,3,1,'Expected',25,2,-63,-20,43
26,0,'Expected',73,3,0,'Unexpected',30,2,1,'Expected',6,1,43,67,24
26,1,'Expected',7,1,0,'Expected',109,3,0,'Expected',70,2,-102,-63,39
26,1,'Expected',8,1,0,'Expected',27,3,1,'Unexpected',16,2,-19,-8,11
26,1,'Expected',9,1,0,'Unexpected',106,3,1,'Expected',63,2,-97,-54,43
26,1,'Expected',102,3,1,'Expected',100,2,1,'Expected',10,1,2,92,90
26,1,'Unexpected',62,2,0,'Expected',179,3,1,'Expected',12,1,-117,50,167
26,1,'Expected',228,3,1,'Expected',180,2,1,'Unexpected',13,1,48,215,167
26,0,'Expected',155,3,1,'Unexpected',143,2,1,'Expected',14,1,12,141,129
26,1,'Expected',207,3,0,'Unexpected',181,2,1,'Unexpected',17,1,26,190,164
26,1,'Unexpected',87,2,1,'Expected',127,3,0,'Unexpected',18,1,-40,69,109
26,1,'Expected',19,1,1,'Expected',185,3,1,'Expected',124,2,-166,-105,61
26,1,'Expected',20,1,1,'Unexpected',153,2,1,'Expected',216,3,-133,-196,-63
26,1,'Unexpected',135,2,1,'Unexpected',142,3,1,'Unexpected',21,1,-7,114,121
26,0,'Unexpected',104,2,1,'Expected',158,3,1,'Unexpected',22,1,-54,82,136
26,1,'Unexpected',211,3,0,'Unexpected',23,1,1,'Expected',130,2,188,81,-107
26,1,'Expected',26,1,0,'Expected',196,3,1,'Unexpected',168,2,-170,-142,28
26,1,'Expected',113,2,1,'Unexpected',28,1,1,'Expected',169,3,85,-56,-141
26,0,'Expected',129,2,1,'Unexpected',195,3,1,'Expected',29,1,-66,100,166
26,1,'Unexpected',31,1,0,'Expected',38,2,1,'Expected',234,3,-7,-203,-196
26,1,'Expected',111,2,1,'Expected',191,3,0,'Expected',32,1,-80,79,159
26,1,'Expected',99,2,0,'Expected',139,3,1,'Expected',33,1,-40,66,106
26,1,'Unexpected',220,3,1,'Unexpected',175,2,1,'Unexpected',34,1,45,186,141
26,0,'Expected',46,2,0,'Expected',58,3,0,'Unexpected',35,1,-12,11,23
26,0,'Expected',200,3,0,'Unexpected',37,1,1,'Unexpected',177,2,163,23,-140
26,1,'Unexpected',39,1,1,'Expected',66,2,1,'Unexpected',82,3,-27,-43,-16
26,1,'Expected',40,1,0,'Unexpected',64,2,1,'Unexpected',103,3,-24,-63,-39
26,0,'Expected',148,2,1,'Expected',192,3,1,'Expected',41,1,-44,107,151
26,1,'Unexpected',112,2,0,'Expected',42,1,1,'Expected',146,3,70,-34,-104
26,1,'Unexpected',114,2,0,'Unexpected',43,1,1,'Expected',166,3,71,-52,-123
26,1,'Expected',199,2,0,'Expected',44,1,1,'Unexpected',204,3,155,-5,-160
26,1,'Expected',45,1,1,'Expected',85,2,1,'Expected',171,3,-40,-126,-86
26,1,'Unexpected',170,2,1,'Expected',47,1,0,'Expected',213,3,123,-43,-166
26,0,'Unexpected',159,3,1,'Expected',48,1,0,'Expected',110,2,111,49,-62
26,1,'Unexpected',119,3,0,'Unexpected',67,2,1,'Expected',49,1,52,70,18
26,1,'Expected',167,2,1,'Expected',183,3,1,'Expected',50,1,-16,117,133
26,0,'Expected',230,3,1,'Expected',75,2,1,'Unexpected',51,1,155,179,24
26,1,'Expected',187,2,1,'Expected',217,3,1,'Unexpected',52,1,-30,135,165
26,1,'Unexpected',53,1,1,'Expected',157,2,1,'Expected',174,3,-104,-121,-17
26,1,'Expected',117,2,0,'Unexpected',54,1,1,'Expected',161,3,63,-44,-107
26,0,'Unexpected',182,2,1,'Unexpected',222,3,0,'Expected',56,1,-40,126,166
26,1,'Expected',208,2,0,'Expected',57,1,1,'Expected',233,3,151,-25,-176
26,0,'Unexpected',59,1,0,'Expected',108,3,1,'Unexpected',97,2,-49,-38,11
26,1,'Unexpected',95,2,1,'Expected',229,3,1,'Expected',60,1,-134,35,169
26,0,'Unexpected',61,1,1,'Expected',232,3,1,'Expected',202,2,-171,-141,30
26,1,'Expected',210,3,0,'Unexpected',65,1,0,'Expected',86,2,145,124,-21
26,1,'Expected',69,1,1,'Unexpected',126,2,1,'Expected',224,3,-57,-155,-98
26,0,'Unexpected',172,2,0,'Unexpected',71,1,1,'Unexpected',218,3,101,-46,-147
26,1,'Expected',72,1,1,'Expected',98,2,1,'Expected',145,3,-26,-73,-47
26,0,'Unexpected',74,1,1,'Expected',184,3,1,'Expected',121,2,-110,-47,63
26,1,'Unexpected',76,1,1,'Unexpected',226,3,1,'Unexpected',203,2,-150,-127,23
26,0,'Expected',77,1,0,'Expected',131,2,1,'Expected',201,3,-54,-124,-70
26,1,'Expected',186,3,0,'Expected',147,2,1,'Expected',78,1,39,108,69
26,1,'Expected',141,3,1,'Expected',79,1,1,'Unexpected',107,2,62,34,-28
26,0,'Expected',198,2,1,'Expected',80,1,1,'Expected',214,3,118,-16,-134
26,1,'Expected',136,2,0,'Expected',81,1,1,'Expected',197,3,55,-61,-116
26,0,'Unexpected',205,3,0,'Expected',190,2,1,'Expected',83,1,15,122,107
26,0,'Expected',84,1,0,'Expected',193,3,1,'Expected',178,2,-109,-94,15
26,0,'Expected',215,3,0,'Unexpected',88,1,1,'Unexpected',176,2,127,39,-88
26,1,'Expected',105,2,1,'Unexpected',89,1,1,'Unexpected',173,3,16,-68,-84
26,1,'Expected',134,3,1,'Unexpected',90,1,1,'Expected',128,2,44,6,-38
26,1,'Expected',188,3,1,'Expected',91,1,1,'Expected',156,2,97,32,-65
26,1,'Expected',92,1,1,'Expected',219,3,1,'Expected',209,2,-127,-117,10
26,1,'Unexpected',93,1,1,'Unexpected',115,2,1,'Expected',133,3,-22,-40,-18
26,0,'Expected',189,3,1,'Expected',140,2,1,'Expected',94,1,49,95,46
26,1,'Unexpected',96,1,1,'Unexpected',149,3,1,'Expected',137,2,-53,-41,12
26,0,'Expected',212,2,0,'Expected',101,1,1,'Expected',221,3,111,-9,-120
26,1,'Expected',116,1,1,'Expected',163,2,1,'Unexpected',223,3,-47,-107,-60
26,0,'Expected',164,3,0,'Expected',118,1,1,'Unexpected',132,2,46,32,-14
26,1,'Unexpected',138,2,1,'Expected',120,1,1,'Unexpected',154,3,18,-16,-34
26,1,'Unexpected',122,1,0,'Unexpected',165,2,1,'Expected',225,3,-43,-103,-60
26,1,'Expected',194,3,0,'Expected',123,1,1,'Expected',144,2,71,50,-21
26,1,'Expected',227,3,0,'Expected',125,1,1,'Expected',206,2,102,21,-81
26,0,'Expected',231,3,0,'Expected',160,2,1,'Expected',150,1,71,81,10
3,1,'Expected',193,3,1,'Expected',31,2,0,'Unexpected',1,1,162,192,30
3,1,'Expected',2,1,0,'Expected',149,3,1,'Expected',39,2,-147,-37,110
3,0,'Expected',170,3,1,'Unexpected',3,1,1,'Expected',140,2,167,30,-137
3,1,'Expected',28,2,0,'Unexpected',4,1,1,'Expected',33,3,24,-5,-29
3,1,'Unexpected',5,1,1,'Expected',91,3,1,'Expected',50,2,-86,-45,41
3,1,'Expected',54,2,0,'Expected',6,1,1,'Expected',62,3,48,-8,-56
3,1,'Expected',56,2,1,'Expected',7,1,0,'Expected',82,3,49,-26,-75
3,1,'Unexpected',8,1,1,'Expected',88,2,1,'Expected',121,3,-80,-113,-33
3,1,'Expected',9,1,1,'Expected',113,3,0,'Unexpected',90,2,-104,-81,23
3,1,'Unexpected',60,2,1,'Expected',10,1,1,'Unexpected',102,3,50,-42,-92
3,1,'Expected',52,3,0,'Expected',21,2,1,'Expected',11,1,31,41,10
3,1,'Expected',132,3,0,'Expected',51,2,1,'Expected',12,1,81,120,39
3,1,'Expected',13,1,1,'Unexpected',180,2,1,'Expected',197,3,-167,-184,-17
3,1,'Expected',205,3,1,'Unexpected',14,1,0,'Unexpected',97,2,191,108,-83
3,1,'Unexpected',15,1,1,'Expected',234,3,1,'Expected',101,2,-219,-86,133
3,1,'Expected',143,2,0,'Expected',232,3,1,'Unexpected',16,1,-89,127,216
3,1,'Expected',25,2,1,'Expected',222,3,1,'Unexpected',17,1,-197,8,205
3,1,'Expected',122,3,1,'Unexpected',44,2,1,'Unexpected',18,1,78,104,26
3,1,'Expected',19,1,0,'Unexpected',63,2,1,'Expected',163,3,-44,-144,-100
3,0,'Unexpected',211,2,1,'Unexpected',20,1,1,'Unexpected',226,3,191,-15,-206
3,1,'Expected',22,1,1,'Expected',171,2,1,'Unexpected',228,3,-149,-206,-57
3,1,'Expected',23,1,0,'Expected',196,3,1,'Unexpected',110,2,-173,-87,86
3,1,'Expected',24,1,0,'Expected',206,3,1,'Expected',166,2,-182,-142,40
3,1,'Unexpected',26,1,1,'Unexpected',64,2,0,'Expected',75,3,-38,-49,-11
3,1,'Expected',27,1,1,'Expected',183,3,1,'Expected',141,2,-156,-114,42
3,1,'Expected',201,3,1,'Expected',29,1,1,'Expected',106,2,172,95,-77
3,1,'Expected',65,2,1,'Unexpected',30,1,0,'Expected',107,3,35,-42,-77
3,1,'Expected',131,2,1,'Unexpected',160,3,1,'Expected',32,1,-29,99,128
3,1,'Expected',154,2,0,'Expected',203,3,0,'Expected',34,1,-49,120,169
3,1,'Expected',35,1,1,'Unexpected',115,2,1,'Unexpected',169,3,-80,-134,-54
3,1,'Expected',36,1,1,'Expected',223,3,1,'Expected',98,2,-187,-62,125
3,1,'Unexpected',37,1,0,'Expected',94,2,1,'Unexpected',213,3,-57,-176,-119
3,0,'Unexpected',38,1,0,'Unexpected',220,2,1,'Expected',229,3,-182,-191,-9
3,0,'Unexpected',128,2,0,'Expected',194,3,1,'Expected',40,1,-66,88,154
3,1,'Expected',117,3,0,'Expected',41,1,1,'Expected',77,2,76,40,-36
3,1,'Unexpected',129,2,1,'Expected',152,3,1,'Unexpected',42,1,-23,87,110
3,1,'Unexpected',165,2,1,'Expected',177,3,0,'Expected',43,1,-12,122,134
3,0,'Expected',221,3,1,'Unexpected',112,2,1,'Expected',45,1,109,176,67
3,1,'Expected',202,3,1,'Unexpected',46,1,1,'Unexpected',179,2,156,23,-133
3,1,'Expected',139,3,1,'Expected',47,1,0,'Expected',104,2,92,35,-57
3,1,'Unexpected',48,1,1,'Unexpected',199,3,1,'Unexpected',108,2,-151,-60,91
3,1,'Unexpected',157,2,1,'Expected',209,3,0,'Unexpected',49,1,-52,108,160
3,0,'Expected',190,2,0,'Expected',208,3,1,'Expected',53,1,-18,137,155
3,1,'Unexpected',133,3,1,'Expected',127,2,1,'Expected',55,1,6,78,72
3,1,'Unexpected',137,2,0,'Unexpected',142,3,1,'Unexpected',57,1,-5,80,85
3,1,'Expected',58,1,0,'Expected',153,2,0,'Expected',192,3,-95,-134,-39
3,1,'Unexpected',59,1,1,'Expected',191,3,1,'Unexpected',156,2,-132,-97,35
3,1,'Expected',207,3,0,'Unexpected',184,2,0,'Unexpected',61,1,23,146,123
3,1,'Expected',230,3,0,'Expected',204,2,0,'Unexpected',66,1,26,164,138
3,1,'Unexpected',93,2,0,'Unexpected',185,3,1,'Expected',67,1,-92,26,118
3,0,'Expected',144,2,0,'Expected',68,1,1,'Expected',186,3,76,-42,-118
3,0,'Expected',210,2,1,'Expected',233,3,0,'Expected',69,1,-23,141,164
3,1,'Unexpected',178,2,1,'Expected',70,1,1,'Expected',212,3,108,-34,-142
3,1,'Expected',176,3,1,'Expected',71,1,1,'Expected',85,2,105,91,-14
3,1,'Unexpected',72,1,1,'Unexpected',217,3,1,'Expected',147,2,-145,-75,70
3,0,'Expected',219,3,1,'Expected',161,2,1,'Expected',73,1,58,146,88
3,1,'Expected',224,3,1,'Unexpected',74,1,0,'Expected',155,2,150,69,-81
3,1,'Expected',167,2,1,'Expected',76,1,1,'Expected',172,3,91,-5,-96
3,1,'Expected',78,1,1,'Unexpected',216,3,1,'Expected',195,2,-138,-117,21
3,0,'Expected',116,3,1,'Expected',79,1,1,'Unexpected',87,2,37,29,-8
3,0,'Unexpected',168,3,0,'Unexpected',80,1,1,'Expected',126,2,88,42,-46
3,0,'Expected',173,2,0,'Expected',81,1,1,'Unexpected',231,3,92,-58,-150
3,1,'Expected',83,1,1,'Expected',215,3,1,'Expected',198,2,-132,-115,17
3,1,'Expected',200,3,1,'Unexpected',189,2,1,'Expected',84,1,11,116,105
3,0,'Unexpected',175,3,1,'Unexpected',150,2,1,'Expected',86,1,25,89,64
3,1,'Expected',164,2,1,'Unexpected',89,1,1,'Unexpected',227,3,75,-63,-138
3,1,'Unexpected',138,3,0,'Unexpected',123,2,1,'Unexpected',92,1,15,46,31
3,0,'Expected',146,3,1,'Expected',95,1,0,'Expected',103,2,51,43,-8
3,1,'Expected',182,3,0,'Expected',96,1,1,'Unexpected',119,2,86,63,-23
3,0,'Unexpected',188,3,0,'Expected',99,1,0,'Expected',162,2,89,26,-63
3,0,'Expected',100,1,0,'Expected',114,2,1,'Expected',214,3,-14,-114,-100
3,1,'Unexpected',120,2,1,'Expected',105,1,1,'Expected',151,3,15,-31,-46
3,0,'Unexpected',109,1,0,'Expected',136,2,1,'Expected',187,3,-27,-78,-51
3,0,'Expected',111,1,1,'Expected',218,3,0,'Expected',134,2,-107,-23,84
3,0,'Expected',145,2,1,'Expected',174,3,1,'Expected',118,1,-29,27,56
3,0,'Expected',181,3,1,'Expected',148,2,0,'Expected',124,1,33,57,24
3,0,'Expected',125,1,1,'Expected',135,2,0,'Expected',159,3,-10,-34,-24
3,0,'Unexpected',158,2,1,'Unexpected',130,1,0,'Expected',225,3,28,-67,-95
4,1,'Expected',1,1,1,'Expected',148,3,1,'Expected',17,2,-147,-16,131
4,1,'Unexpected',2,1,0,'Unexpected',221,3,1,'Expected',41,2,-219,-39,180
4,1,'Expected',59,3,1,'Expected',24,2,1,'Expected',3,1,35,56,21
4,0,'Expected',32,2,0,'Expected',209,3,1,'Expected',4,1,-177,28,205
4,1,'Expected',5,1,1,'Expected',20,2,1,'Expected',65,3,-15,-60,-45
4,1,'Unexpected',54,2,0,'Expected',97,3,0,'Expected',6,1,-43,48,91
4,1,'Expected',83,3,1,'Expected',35,2,1,'Expected',7,1,48,76,28
4,0,'Expected',60,3,1,'Unexpected',8,1,1,'Expected',16,2,52,44,-8
4,1,'Expected',68,3,0,'Expected',9,1,0,'Unexpected',63,2,59,5,-54
4,1,'Expected',10,1,1,'Unexpected',30,2,1,'Expected',53,3,-20,-43,-23
4,0,'Expected',222,3,1,'Expected',11,1,0,'Expected',28,2,211,194,-17
4,0,'Expected',180,2,0,'Unexpected',12,1,1,'Expected',219,3,168,-39,-207
4,1,'Unexpected',13,1,1,'Expected',82,2,1,'Expected',130,3,-69,-117,-48
4,1,'Expected',229,3,1,'Unexpected',14,1,1,'Unexpected',189,2,215,40,-175
4,1,'Expected',73,2,1,'Expected',15,1,0,'Unexpected',205,3,58,-132,-190
4,1,'Unexpected',86,2,0,'Expected',18,1,1,'Unexpected',183,3,68,-97,-165
4,1,'Expected',164,2,0,'Expected',19,1,1,'Expected',194,3,145,-30,-175
4,1,'Unexpected',156,2,0,'Unexpected',21,1,1,'Expected',182,3,135,-26,-161
4,0,'Expected',185,3,1,'Expected',119,2,1,'Unexpected',22,1,66,163,97
4,1,'Expected',146,3,1,'Expected',70,2,0,'Unexpected',23,1,76,123,47
4,1,'Expected',25,1,0,'Expected',57,2,1,'Expected',120,3,-32,-95,-63
4,0,'Unexpected',84,2,1,'Expected',177,3,0,'Unexpected',26,1,-93,58,151
4,1,'Unexpected',108,2,0,'Unexpected',27,1,1,'Unexpected',170,3,81,-62,-143
4,1,'Expected',128,3,0,'Unexpected',100,2,0,'Unexpected',29,1,28,99,71
4,0,'Expected',179,2,1,'Expected',197,3,0,'Expected',31,1,-18,148,166
4,1,'Unexpected',33,1,1,'Expected',196,3,1,'Expected',139,2,-163,-106,57
4,1,'Expected',142,2,0,'Expected',34,1,1,'Expected',190,3,108,-48,-156
4,0,'Unexpected',36,1,0,'Expected',124,2,0,'Unexpected',153,3,-88,-117,-29
4,1,'Expected',186,2,1,'Expected',216,3,1,'Unexpected',37,1,-30,149,179
4,1,'Unexpected',121,2,0,'Expected',38,1,1,'Expected',208,3,83,-87,-170
4,1,'Expected',39,1,1,'Expected',159,3,0,'Expected',132,2,-120,-93,27
4,0,'Expected',171,3,0,'Expected',135,2,1,'Expected',40,1,36,131,95
4,0,'Unexpected',195,2,1,'Expected',228,3,0,'Expected',42,1,-33,153,186
4,0,'Expected',43,1,0,'Expected',172,3,1,'Expected',138,2,-129,-95,34
4,1,'Expected',136,3,1,'Expected',44,1,1,'Expected',107,2,92,29,-63
4,1,'Expected',212,3,1,'Expected',45,1,1,'Expected',178,2,167,34,-133
4,1,'Expected',46,1,1,'Expected',191,3,1,'Expected',96,2,-145,-50,95
4,1,'Expected',62,2,1,'Expected',47,1,1,'Expected',113,3,15,-51,-66
4,1,'Expected',98,2,0,'Unexpected',48,1,1,'Expected',115,3,50,-17,-67
4,1,'Expected',220,2,1,'Expected',49,1,1,'Expected',234,3,171,-14,-185
4,1,'Expected',140,2,1,'Unexpected',147,3,1,'Expected',50,1,-7,90,97
4,1,'Expected',51,1,0,'Expected',203,3,1,'Unexpected',157,2,-152,-106,46
4,1,'Unexpected',88,2,1,'Expected',188,3,1,'Unexpected',52,1,-100,36,136
4,1,'Unexpected',198,3,1,'Unexpected',87,2,1,'Unexpected',55,1,111,143,32
4,1,'Expected',200,3,1,'Expected',175,2,1,'Expected',56,1,25,144,119
4,1,'Unexpected',181,3,1,'Unexpected',58,1,1,'Expected',141,2,123,40,-83
4,0,'Expected',123,2,1,'Unexpected',61,1,1,'Unexpected',176,3,62,-53,-115
4,1,'Expected',80,2,0,'Expected',155,3,1,'Unexpected',64,1,-75,16,91
4,1,'Expected',66,1,1,'Expected',104,2,0,'Unexpected',167,3,-38,-101,-63
4,1,'Expected',67,1,0,'Unexpected',199,2,1,'Expected',204,3,-132,-137,-5
4,1,'Expected',69,1,1,'Expected',161,3,0,'Unexpected',133,2,-92,-64,28
4,1,'Expected',71,1,1,'Expected',231,3,1,'Expected',150,2,-160,-79,81
4,1,'Unexpected',163,3,0,'Unexpected',89,2,1,'Expected',72,1,74,91,17
4,1,'Expected',127,2,1,'Expected',217,3,1,'Expected',74,1,-90,53,143
4,1,'Expected',75,1,1,'Expected',169,3,1,'Expected',118,2,-94,-43,51
4,1,'Expected',151,2,0,'Expected',166,3,1,'Expected',76,1,-15,75,90
4,1,'Unexpected',137,3,0,'Expected',122,2,0,'Expected',77,1,15,60,45
4,1,'Expected',224,3,0,'Expected',78,1,1,'Expected',210,2,146,14,-132
4,1,'Expected',106,3,0,'Unexpected',93,2,1,'Expected',79,1,13,27,14
4,1,'Unexpected',81,1,1,'Unexpected',160,2,1,'Expected',192,3,-79,-111,-32
4,1,'Expected',85,1,1,'Expected',131,2,0,'Expected',158,3,-46,-73,-27
4,1,'Expected',218,3,1,'Expected',90,1,1,'Unexpected',187,2,128,31,-97
4,1,'Unexpected',91,1,1,'Expected',226,3,1,'Expected',149,2,-135,-58,77
4,1,'Expected',116,3,0,'Unexpected',109,2,1,'Unexpected',92,1,7,24,17
4,1,'Expected',213,3,1,'Unexpected',94,1,1,'Expected',105,2,119,108,-11
4,0,'Expected',95,1,0,'Unexpected',174,2,1,'Unexpected',232,3,-79,-137,-58
4,1,'Expected',215,3,0,'Unexpected',99,1,1,'Unexpected',114,2,116,101,-15
4,0,'Unexpected',110,2,0,'Expected',101,1,1,'Expected',154,3,9,-44,-53
4,1,'Unexpected',102,1,0,'Expected',207,3,1,'Unexpected',117,2,-105,-15,90
4,1,'Unexpected',125,2,1,'Unexpected',165,3,1,'Expected',103,1,-40,22,62
4,1,'Unexpected',111,1,1,'Expected',168,2,1,'Expected',193,3,-57,-82,-25
4,1,'Unexpected',227,3,0,'Expected',112,1,1,'Expected',201,2,115,26,-89
